node	Degree Centrality	In-Degree Centrality	Out-Degree Centrality	Betweenness centrality	Eigenvector centrality
2442	5.0	5.0	0	0.0	2.4133786123792185e-07
2443	5.0	2.0	3.0	2.5547818216324326e-05	4.247656001347597e-09
2444	15.0	6.0	9.0	0.00016087619025136673	7.555350094158782e-08
2445	9.0	1.0	8.0	0.0007496615108218694	6.525418063056388e-08
2446	8.0	0	8.0	0.0	3.7757856497573076e-111
2447	24.0	9.0	15.0	0.0012792261087002461	6.809092536065955e-08
2448	9.0	2.0	7.0	5.2519273719272606e-05	5.581727295690243e-06
2449	13.0	1.0	12.0	0.00017246718619591588	1.5647160695370198e-08
2450	5.0	5.0	0	0.0	9.441092472118542e-08
2451	23.0	10.0	13.0	0.0008013861360920627	2.8433917446829403e-09
2452	6.0	3.0	3.0	0.0022663011387338157	4.268422670176815e-07
2453	11.0	6.0	5.0	0.0014208935493079105	1.6089605247583294e-08
2454	19.0	7.0	12.0	7.75235213352496e-05	9.65489483969124e-10
2455	13.0	7.0	6.0	0.0009579267036978022	1.4997679604511251e-06
2456	25.0	13.0	12.0	0.0017946941090096157	9.91198664855616e-06
2457	4.0	2.0	2.0	0.00011109547698527253	2.5620585065122245e-10
2458	24.0	8.0	16.0	0.0010828702888347804	3.1108093146204983e-08
2459	40.0	24.0	16.0	0.00336023438350138	2.0952352055235765e-06
2460	7.0	7.0	0	0.0	5.176727637161275e-07
2461	8.0	2.0	6.0	0.0014777613878299615	2.0986539718714186e-08
2462	13.0	1.0	12.0	3.5901543937225774e-05	7.636590372399415e-10
2463	4.0	1.0	3.0	4.540108728615286e-05	1.1295151045510617e-07
2464	7.0	2.0	5.0	0.002219383230629552	7.791331757761129e-06
2465	9.0	6.0	3.0	0.0004528460787179271	6.367442512865453e-07
2466	13.0	5.0	8.0	0.00019016429188436666	1.9581970734156226e-07
2467	13.0	5.0	8.0	0.00017333911781198318	2.0273036677729322e-07
2468	16.0	6.0	10.0	0.00014753282622855497	1.9183805591178125e-08
2469	26.0	9.0	17.0	0.000953112221237583	6.792338797828475e-08
2470	22.0	10.0	12.0	9.80238982626345e-05	8.849966936983946e-08
2471	7.0	7.0	0	0.0	9.672010160710892e-06
2472	15.0	15.0	0	0.0	7.087533633079214e-08
2473	14.0	7.0	7.0	7.633284287734594e-05	1.6192878095524883e-06
2474	7.0	0	7.0	0.0	3.7757856497573076e-111
2475	2.0	2.0	0	0.0	2.336056018366926e-08
2476	4.0	4.0	0	0.0	1.515030097644574e-05
2477	6.0	2.0	4.0	2.03709553558736e-05	1.9679628627992843e-70
2478	9.0	1.0	8.0	0.0002724841766598239	8.034137867506015e-71
2479	17.0	8.0	9.0	0.00032157119030261756	2.0790249229441193e-06
2480	9.0	0	9.0	0.0	3.7757856497573076e-111
2481	5.0	0	5.0	0.0	3.7757856497573076e-111
2482	6.0	1.0	5.0	1.6902457239371614e-05	3.125281550119864e-10
2483	14.0	6.0	8.0	0.0005581434692994949	1.875168930071919e-09
2484	7.0	5.0	2.0	0.0011385215645846258	5.2466349296785466e-08
2485	4.0	1.0	3.0	1.3511612065776392e-05	5.67539792176634e-10
2486	16.0	10.0	6.0	0.0005849596189166297	5.583981312948023e-08
2487	6.0	0	6.0	0.0	3.7757856497573076e-111
2488	13.0	3.0	10.0	0.0002586101841938159	3.627152053336505e-08
2489	10.0	2.0	8.0	0.0001664879095920953	2.930008461890046e-06
2490	6.0	3.0	3.0	0.0015843788784409446	1.557693595830344e-08
2491	11.0	4.0	7.0	0.0003203786629651208	1.1022406835847942e-06
2492	7.0	0	7.0	0.0	3.7757856497573076e-111
2493	23.0	6.0	17.0	0.00171457697938128	9.124119615858061e-11
2494	5.0	5.0	0	0.0	1.663378790338196e-11
2495	9.0	4.0	5.0	0.00024662574667187254	1.3307030322705568e-11
2496	2.0	2.0	0	0.0	6.653515161352784e-12
2497	7.0	6.0	1.0	0.00041218182094908667	1.9960545484058355e-11
2498	8.0	8.0	0	0.0	5.608864993930954e-07
2499	15.0	6.0	9.0	0.0001662808350776773	1.0940205417337625e-06
2500	11.0	5.0	6.0	0.0006180397725949097	1.849989276980607e-06
2501	10.0	2.0	8.0	0.00015245861124027385	3.194315322624361e-09
2502	14.0	12.0	2.0	0.0004653352603687645	3.216449313896618e-08
2503	18.0	2.0	16.0	0.00011376156135840468	5.701436331133534e-109
2504	16.0	0	16.0	0.0	3.7757856497573076e-111
2505	7.0	2.0	5.0	0.000355572825570058	1.7372006693218388e-08
2506	8.0	2.0	6.0	0.0007307918456955266	2.4229893141222914e-11
2507	32.0	10.0	22.0	0.0015473029261862336	3.316953460166575e-08
2508	8.0	1.0	7.0	0.0004567287258632652	1.8580783383925723e-06
2509	31.0	19.0	12.0	1.4391678752053013e-05	2.3632153123895807e-06
2510	13.0	5.0	8.0	9.406359817438966e-05	1.1193267858014669e-10
2511	13.0	0	13.0	0.0	3.7757856497573076e-111
2512	8.0	5.0	3.0	0.00045970542200802437	4.268664969108228e-07
2513	5.0	1.0	4.0	2.4874826044465735e-05	1.5648047699501904e-08
2514	14.0	6.0	8.0	0.0003928138827724254	1.5660299894467036e-07
2515	5.0	5.0	0	0.0	1.3027402451512965e-07
2516	12.0	0	12.0	0.0	3.7757856497573076e-111
2517	14.0	6.0	8.0	8.663479996964287e-05	6.344069712747083e-07
2518	36.0	4.0	32.0	0.0012129156723207325	7.473483146064288e-06
2519	6.0	0	6.0	0.0	3.7757856497573076e-111
2520	8.0	2.0	6.0	0.00037040453766524936	5.701436331133534e-109
2521	12.0	1.0	11.0	0.001123570784643644	4.192474756751218e-07
2522	18.0	8.0	10.0	0.001381057589596742	2.40979085089978e-09
2523	18.0	6.0	12.0	0.001405463909552337	4.836537684444364e-06
2524	5.0	0	5.0	0.0	3.7757856497573076e-111
2525	7.0	3.0	4.0	0.0	3.388545313653185e-07
2526	1.0	1.0	0	0.0	2.112650358995073e-08
2527	3.0	0	3.0	0.0	3.7757856497573076e-111
2528	23.0	4.0	19.0	0.0017873895555135194	2.0741087930740153e-08
2529	1.0	1.0	0	0.0	2.365577191213957e-07
2530	1.0	0	1.0	0.0	3.7757856497573076e-111
2531	5.0	0	5.0	0.0	3.7757856497573076e-111
2532	2.0	0	2.0	0.0	3.7757856497573076e-111
2533	3.0	0	3.0	0.0	3.7757856497573076e-111
2534	13.0	0	13.0	0.0	3.7757856497573076e-111
2535	7.0	1.0	6.0	0.0003251846405792123	5.67539792176634e-10
2536	3.0	0	3.0	0.0	3.7757856497573076e-111
2537	2.0	0	2.0	0.0	3.7757856497573076e-111
2538	26.0	0	26.0	0.0	3.7757856497573076e-111
